id,size,mean_ra,mean_dec,mean_distance
2910,2,164.665142,-52.995418,117.259
2911,2,104.684505,47.646845,239.930
2912,2,188.346688,-68.836826,208.240
2913,2,95.888290,-52.075947,107.573
2914,2,262.916330,29.726777,133.592
2915,2,170.319165,-64.197073,318.086
2916,2,260.044129,-57.846273,351.314
2917,2,253.483414,35.414901,173.906
2918,2,9.024361,-26.878779,241.649
2919,2,30.285307,10.265711,51.063
2920,2,137.346499,-23.531091,53.870
2921,2,351.706041,17.918136,105.151
2922,2,76.658890,26.544408,69.086
2923,2,77.285226,24.379177,34.170
2924,2,168.243912,-27.733857,269.798
2925,2,148.557122,-41.229335,253.557
2926,2,207.412998,34.989782,93.290
2927,2,115.153486,-36.496532,103.168
2928,2,251.244832,6.064824,44.333
2929,2,180.854340,67.912552,305.122
2930,2,178.893478,-66.538362,183.559
2931,2,43.813494,63.861538,180.623
2932,2,235.894819,-40.002512,284.405
2933,2,45.316717,64.934281,182.065
2934,2,43.393204,66.360018,197.764
2935,2,355.551782,43.066025,138.843
2936,2,237.089679,-19.352949,110.763
2937,2,148.149178,-60.901134,125.493
2938,2,44.054357,65.711161,282.997
2939,2,45.239978,66.384710,152.482
2940,2,166.295529,-31.949656,166.873
2941,2,235.849417,-17.618219,82.190
2942,2,323.204167,58.510506,229.720
2943,2,353.087651,-13.637161,57.602
2944,2,239.555297,26.337918,116.309
2945,2,81.037068,67.927250,213.338
2946,2,244.991538,44.128164,179.836
2947,2,293.000774,-78.227395,119.932
2948,2,178.216502,-54.293856,263.854
2949,2,181.577547,-53.305357,181.121
2950,2,316.993959,36.696306,140.059
2951,2,165.412088,-52.178989,320.811
2952,2,153.581840,3.226247,106.318
2953,2,166.342994,-27.254720,229.465
2954,2,28.110888,-49.529190,116.232
2955,2,286.338634,42.822164,198.985
2956,2,40.510331,47.904549,48.737
2957,2,206.672289,-21.780431,159.155
2958,2,193.820516,-52.595497,108.333
2959,2,330.351482,-44.277619,78.168
2960,2,55.428678,57.556161,114.106
2961,2,166.507909,-26.929198,191.013
2962,2,63.240710,-32.713859,213.414
2963,2,75.566398,30.506131,148.902
2964,2,238.763968,-13.489193,66.758
2965,2,76.062122,30.555911,192.657
2966,2,194.085446,-30.407488,111.100
2967,2,60.328113,37.662170,223.667
2968,2,236.937477,45.377048,370.020
2969,2,309.406313,45.063262,80.827
2970,2,306.294717,-67.592356,166.425
2971,2,153.355331,62.192322,165.028
2972,2,280.993214,34.300230,342.024
2973,2,303.578252,40.922319,136.736
2974,2,173.156074,24.322201,45.251
2975,2,289.835770,-12.784718,78.508
2976,2,54.520299,-70.408735,259.804
2977,2,58.645678,-21.735105,208.805
2978,2,325.744287,43.265602,296.216
2979,2,318.906500,-47.831254,49.640
2980,2,104.720866,16.630604,120.569
2981,2,230.803763,-71.517831,206.859
2982,2,295.012263,-66.709382,169.271
2983,2,63.111383,-34.347873,95.879
2984,2,54.727325,75.971661,290.969
2985,2,321.952723,-21.183195,123.968
2986,2,238.194375,-16.693785,137.808
2987,2,150.935507,-64.076710,142.007
2988,2,293.308060,18.738145,56.666
2989,2,6.061070,-45.702030,256.156
2990,2,283.877115,-15.170065,102.226
2991,2,158.160697,31.781781,58.326
2992,2,82.130382,-39.371974,36.790
2993,2,8.093754,-45.872554,148.052
2994,2,11.488884,-53.016106,175.525
2995,2,99.333193,5.589234,93.563
2996,2,169.936870,-18.012599,110.599
2997,2,263.425054,-52.019726,129.899
2998,2,165.869867,-41.665666,276.267
2999,2,95.316572,-26.664304,193.121
3000,2,76.196684,0.086499,135.058
3001,2,130.501787,-39.808365,242.723
3002,2,316.655042,33.292561,129.460
3003,2,228.179160,19.290441,32.650
3004,2,345.057532,34.221084,115.950
3005,2,170.764439,-30.099249,34.224
3006,2,292.323310,52.902666,251.530
3007,2,156.610095,-30.171427,298.115
3008,2,250.095647,46.366872,133.278
3009,2,76.758056,16.823704,91.944
3010,2,46.957080,47.296199,192.941
3011,2,120.939686,47.650710,154.929
3012,2,107.006789,-19.733260,203.709
3013,2,268.707343,28.858088,143.396
3014,2,212.754567,-59.873778,38.780
3015,2,52.991217,-21.664677,148.849
3016,2,184.900436,-72.319167,164.813
3017,2,283.249806,-45.667205,104.567
3018,2,266.841462,20.617448,89.201
3019,2,287.582034,-55.536703,263.731
3020,2,198.881333,-23.865879,59.393
3021,2,138.320392,-36.791222,140.574
3022,2,181.559144,-52.411091,255.637
3023,2,319.346740,-39.774485,111.012
3024,2,201.750753,36.979314,132.445
3025,2,81.793746,-23.629625,250.580
3026,2,239.379555,41.662465,223.923
3027,2,297.154086,1.539565,252.009
3028,2,214.386384,-72.408495,103.096
3029,2,269.686460,30.226624,276.152
3030,2,34.519339,68.108936,255.989
3031,2,161.902257,-15.622798,78.363
3032,2,220.574965,45.866684,163.667
3033,2,83.822629,-14.000555,141.169
3034,2,347.746597,51.460218,405.157
3035,2,54.088373,-50.918289,165.846
3036,2,207.131667,-58.845410,239.371
3037,2,325.141228,-42.004245,150.247
3038,2,24.847134,63.746149,50.148
3039,2,159.863894,31.702826,70.365
3040,2,51.133279,43.963502,45.335
3041,2,287.536263,44.552627,114.047
3042,2,113.090249,-43.183942,127.485
3043,2,70.049842,-67.812869,214.562
3044,2,184.446744,-42.717658,160.156
3045,2,104.724558,64.900076,139.252
3046,2,77.178495,-0.062768,210.246
3047,2,324.005241,-22.454320,143.564
3048,2,35.562552,43.349175,259.070
3049,2,66.160306,24.045883,223.661
3050,2,321.487357,41.731290,83.953
3051,2,181.304693,5.090990,105.783
3052,2,49.318931,21.201672,197.446
3053,2,258.412987,-55.924941,104.387
3054,2,50.820455,-49.991865,19.339
3055,2,100.142978,-2.412975,129.324
3056,2,245.606193,-25.305466,104.805
3057,2,236.427798,-15.178721,197.846
3058,2,260.214693,24.077123,227.562
3059,2,145.545894,27.953304,130.082
3060,2,167.043513,25.875702,34.411
3061,2,93.433654,-49.570167,128.420
3062,2,126.678910,-19.164637,74.192
3063,2,190.822867,-1.442879,57.517
3064,2,89.029220,62.664597,174.867
3065,2,292.494602,-29.504012,196.641
3066,2,226.862976,-70.646461,204.409
3067,2,153.371632,-39.031131,198.884
3068,2,75.461047,28.749044,80.916
3069,2,195.245107,-69.280638,206.813
3070,2,250.772756,11.135050,57.412
3071,2,207.910401,69.082457,103.245
3072,2,316.756805,67.811858,346.569
3073,2,271.757645,-77.866956,232.665
3074,2,162.643714,38.903305,95.899
3075,2,64.708198,-30.753941,121.670
3076,2,116.327184,-34.355075,142.175
3077,2,273.816465,13.259410,66.920
3078,2,178.843172,64.327281,210.135
3079,2,209.318540,-71.755572,145.427
3080,2,349.526827,-11.118338,88.048
3081,2,71.363508,29.914315,146.391
3082,2,114.875762,-34.338724,193.110
3083,2,174.063749,-44.184754,123.325
3084,2,305.244396,63.015123,154.135
3085,2,305.783448,-68.531052,356.096
3086,2,161.865364,-50.791509,221.041
3087,2,167.906747,-35.854840,124.184
3088,2,110.196785,-19.634669,127.909
3089,2,340.941914,49.787148,171.759
3090,2,297.337594,41.585346,53.248
3091,2,247.275331,-68.448555,216.107
3092,2,156.509778,65.170679,273.330
3093,2,170.156540,-24.179772,260.614
3094,2,54.455485,21.176235,93.745
3095,2,146.193982,19.667292,99.962
3096,2,311.713343,-49.481353,183.792
3097,2,121.540114,-49.242610,405.035
3098,2,292.326550,15.076217,60.946
3099,2,259.676444,43.281274,109.426
3100,2,152.084678,-38.113605,189.420
3101,2,204.497057,39.175943,44.989
3102,2,103.541618,50.477326,172.775
3103,2,348.491468,-15.405791,92.419
3104,2,103.719371,-28.278134,81.329
3105,2,310.120517,-48.179088,93.847
3106,2,164.144023,61.588826,267.736
3107,2,165.783575,-31.639204,138.473
3108,2,249.516295,1.645747,149.977
3109,2,296.788588,27.010828,293.553
3110,2,78.543950,45.598101,94.955
3111,2,23.218652,58.208018,177.900
3112,2,236.509318,-35.614440,151.542
3113,2,123.883659,11.427661,39.231
3114,2,241.978246,-13.923667,118.553
3115,2,199.724222,-68.224461,117.701
3116,2,163.582052,41.159287,81.074
3117,2,113.204657,14.919537,65.730
3118,2,15.514852,-47.398858,116.231
3119,2,192.581213,-3.456171,114.714
3120,2,16.999371,-33.411752,133.184
3121,2,193.084323,-30.182486,157.896
3122,2,84.251554,-37.868521,212.051
3123,2,63.775970,-30.073414,147.561
3124,2,337.418212,39.030771,207.681
3125,2,176.245716,26.135665,64.550
3126,2,209.337343,39.356385,42.636
3127,2,229.057406,23.808668,140.305
3128,2,294.421220,-75.183334,77.648
3129,2,226.887612,50.933778,100.403
3130,2,160.421811,-50.242069,176.519
3131,2,233.786386,-35.701903,125.271
3132,2,56.878180,-47.709592,249.903
3133,2,316.126605,31.546966,180.613
3134,2,160.939109,-43.877694,292.487
3135,2,236.899376,-14.619708,243.026
3136,2,19.110731,55.850618,114.896
3137,2,166.705850,-30.617705,323.358
3138,2,312.836284,-46.097935,132.886
3139,2,105.874424,55.771608,139.437
3140,2,197.141979,-49.168207,178.245
3141,2,119.619974,-79.259805,230.843
3142,2,167.729010,64.202457,168.925
3143,2,244.467983,-46.658280,177.926
3144,2,256.459174,-55.132251,191.851
3145,2,137.131375,-21.834796,131.399
3146,2,3.718006,36.742898,108.841
3147,2,294.455971,-47.671355,250.333
3148,2,80.361812,-34.667483,73.685
3149,2,296.795743,27.937151,194.471
3150,2,64.300003,-27.097130,63.988
3151,2,134.396308,34.609299,60.426
3152,2,238.909577,-36.268375,143.499
3153,2,47.089506,49.329257,204.951
3154,2,317.789018,38.337889,91.450
3155,2,351.515086,-27.755022,118.184
3156,2,236.236545,-37.321060,103.932
3157,2,136.796559,30.641357,161.850
3158,2,351.448924,65.861812,59.691
3159,2,78.467026,9.232162,79.986
3160,2,65.853009,-28.726633,88.726
3161,2,118.176818,43.347471,111.563
3162,2,89.382840,-73.580175,170.765
3163,2,281.372617,-41.935480,115.430
3164,2,158.884329,34.972572,260.945
3165,2,258.153967,-32.336514,163.863
3166,2,18.570659,-72.449190,162.850
3167,2,301.953451,-33.321010,45.437
3168,2,239.325952,-35.663987,165.233
3169,2,146.395599,-59.963931,228.195
3170,2,41.600061,-55.479709,136.130
3171,2,244.249547,-66.167996,269.403
3172,2,83.234431,53.365826,90.923
3173,2,179.005076,21.982290,129.720
3174,2,162.431280,-51.061540,190.024
3175,2,95.751547,-35.733118,83.268
3176,2,359.347046,-16.093656,124.448
3177,2,18.213423,-41.169947,190.394
3178,2,26.961175,57.766581,140.376
3179,2,241.615103,-8.674602,112.826
3180,2,163.333974,-43.090478,176.539
3181,2,85.548841,-17.284729,129.221
3182,2,311.322260,-47.382056,205.140
3183,2,189.298062,-56.559805,300.999
3184,2,230.858264,-0.466930,176.751
3185,2,356.224694,52.150562,163.475
3186,2,83.503593,-68.876464,89.920
3187,2,20.920804,-41.804158,143.954
3188,2,161.877731,-42.064669,249.590
3189,2,303.456021,26.014937,254.421
3190,2,308.037909,-67.490553,153.326
3191,2,262.990772,8.288043,190.335
3192,2,163.323740,64.897426,166.437
3193,2,294.639096,-29.478966,91.432
3194,2,279.973023,83.325945,121.805
3195,2,61.979452,59.795288,135.085
3196,2,123.796020,12.780030,113.248
3197,2,238.945060,29.191655,68.349
3198,2,92.434332,-36.722565,239.972
3199,2,70.861820,57.427788,85.314
3200,2,306.807684,-68.192986,163.159
3201,2,262.555041,29.023306,304.422
3202,2,3.193069,-13.544356,125.783
3203,2,245.370579,-66.893930,444.825
3204,2,160.563312,-42.154156,256.380
3205,2,42.512703,-52.957894,224.459
3206,2,238.332404,-10.064216,177.220
3207,2,146.036302,1.134482,96.966
3208,2,325.810242,54.818402,145.257
3209,2,276.848362,-0.290815,15.764
3210,2,232.775361,1.329394,66.974
3211,2,154.094360,-72.664467,353.336
3212,2,152.089544,-38.950870,237.011
3213,2,123.128704,-41.334615,171.412
3214,2,159.826280,-49.941854,278.110
3215,2,294.819446,72.327802,176.385
3216,2,153.946401,33.269637,57.002
3217,2,62.360609,27.499286,83.163
3218,2,168.174525,-54.173520,181.407
3219,2,232.105189,-63.426172,217.379
3220,2,142.074722,-78.257935,112.478
3221,2,229.785243,39.244177,162.268
3222,2,11.996182,-58.709121,57.757
3223,2,201.711916,-24.292187,29.788
3224,2,213.610581,35.547481,95.064
3225,2,233.634563,52.498906,106.434
3226,2,91.602331,-27.616248,228.403
3227,2,333.811216,8.758092,17.010
3228,2,39.733519,-52.942623,57.793
3229,2,86.920832,-70.198359,42.177
3230,2,233.177521,52.018983,155.292
3231,2,237.413017,29.709710,177.908
3232,2,86.809238,56.510072,75.666
3233,2,109.695619,-30.602705,94.729
3234,2,60.800503,24.871746,200.417
3235,2,308.291695,-70.871721,39.695
3236,2,309.767357,-66.453464,237.234
3237,2,267.239676,4.965241,103.806
3238,2,263.226441,30.275263,435.255
3239,2,151.560466,30.050636,126.919
3240,2,191.637771,-49.889600,63.439
3241,2,229.106040,0.520580,124.423
3242,2,343.073720,-47.497621,249.375
3243,2,119.047973,-55.554378,198.325
3244,2,244.219823,-49.765631,153.357
3245,2,117.770867,49.221180,133.594
3246,2,243.716281,11.887037,191.219
3247,2,145.575386,-75.595352,197.303
3248,2,23.769646,60.780345,130.531
3249,2,94.745338,-47.502090,127.568
3250,2,310.261523,-65.940726,474.289
3251,2,152.167502,-50.261279,278.086
3252,2,230.764650,52.771368,185.183
3253,2,193.020805,-49.034947,171.560
3254,2,11.181652,-35.799531,357.856
3255,2,334.475281,-55.932051,165.827
3256,2,294.216575,55.849765,84.986
3257,2,320.612722,52.301540,304.966
3258,2,319.575938,27.466140,96.645
3259,2,141.733574,-13.342865,70.420
3260,2,331.163798,-51.162613,49.165
3261,2,215.258129,36.243382,164.527
3262,2,25.030417,27.434768,53.597
3263,2,261.919394,30.108461,187.020
3264,2,317.062008,40.928153,141.187
3265,2,65.938956,-26.507484,516.978
3266,2,78.612750,30.489435,56.237
3267,2,156.804535,-77.428652,215.177
3268,2,22.627566,62.854166,77.640
3269,2,69.395696,61.211308,128.440
3270,2,34.348129,-54.359054,226.287
3271,2,32.305451,46.257894,199.746
3272,2,61.998005,-28.756343,291.868
3273,2,35.687997,-55.099160,259.235
3274,2,85.189017,56.175957,101.865
3275,2,238.758801,-33.549348,328.533
3276,2,319.221059,-19.690475,129.050
3277,2,298.384076,7.844011,30.913
3278,2,72.706144,-44.168980,210.969
3279,2,145.932984,-24.926747,73.769
3280,2,19.273560,7.688964,134.699
3281,2,157.772650,-42.004648,288.712
3282,2,236.791676,53.030317,109.811
3283,2,14.019596,-40.370887,143.376
3284,2,261.180122,28.586881,214.821
3285,2,239.261636,25.266599,110.082
3286,2,142.815577,-53.459744,224.434
3287,2,237.742762,25.293221,77.309
3288,2,318.245805,35.421375,182.846
3289,2,241.657317,29.610968,70.357
3290,2,160.424330,-43.323527,77.128
3291,2,22.980008,8.793320,204.662
3292,2,106.443042,-0.044427,171.992
3293,2,221.001686,36.654018,142.548
3294,2,278.572162,53.268378,200.011
3295,2,68.964036,58.840837,124.396
3296,2,60.774707,-20.337404,162.171
3297,2,285.775966,-76.704454,174.500
3298,2,171.516175,-27.566846,111.733
3299,2,254.747621,17.528233,168.478
3300,2,323.950240,52.489815,193.287
3301,2,307.217821,56.921936,108.236
3302,2,297.937637,-12.473726,185.014
3303,2,259.259212,56.207814,95.448
3304,2,320.533210,38.705285,64.046
3305,2,290.077336,0.939124,158.934
3306,2,3.457278,23.302902,72.198
3307,2,289.930826,-75.970819,164.242
3308,2,168.122521,-49.827777,200.363
3309,2,147.663300,-58.519407,169.351
3310,2,28.316926,6.594580,126.909
3311,2,309.949770,-64.493563,205.087
3312,2,43.435668,48.790327,117.751
3313,2,228.195176,27.923004,73.416
3314,2,0.106029,60.426498,97.884
3315,2,333.037452,11.220790,86.712
3316,2,233.114106,42.098212,141.693
3317,2,88.032928,-30.701907,188.710
3318,2,87.487678,-30.558911,193.743
3319,2,71.499951,77.462163,154.529
3320,2,115.535896,54.394509,208.276
3321,2,17.966320,-40.081272,59.893
3322,2,87.607588,20.010837,165.108
3323,2,303.579712,46.805719,276.134
3324,2,33.736581,37.836924,117.083
3325,2,239.931358,-51.061837,85.917
3326,2,136.136230,76.062747,377.706
3327,2,320.897690,42.582312,206.430
3328,2,37.936418,-63.853069,332.058
3329,2,294.884706,30.535246,105.885
3330,2,21.134159,-16.240322,140.310
3331,2,261.674509,31.068633,70.388
3332,2,322.660543,-42.234599,139.937
3333,2,59.631488,-44.841325,175.055
3334,2,346.353550,27.094678,28.985
3335,2,338.258581,11.537960,98.168
3336,2,168.474105,-21.111781,209.377
3337,2,64.762907,61.889180,123.806
3338,2,56.501186,32.143847,194.108
3339,2,103.419787,40.200386,85.529
3340,2,239.333911,-66.820182,328.587
3341,2,194.114713,-51.027057,404.077
3342,2,83.810382,33.962428,141.784
3343,2,194.305216,-49.621591,229.761
3344,2,75.773030,-41.331516,112.228
3345,2,318.860040,41.963120,67.549
3346,2,65.836094,61.025744,143.067
3347,2,150.968987,72.448503,132.084
3348,2,148.383056,-23.088880,207.841
3349,2,321.742054,-41.829046,209.777
3350,2,165.542215,-49.688185,123.285
3351,2,354.342765,66.782386,121.701
3352,2,309.880104,-58.104383,176.302
3353,2,178.016305,-60.816558,188.598
3354,2,273.910235,38.328654,85.939
3355,2,320.896324,55.708942,128.466
3356,2,54.750690,25.221739,238.158
3357,2,76.804125,-41.373882,74.274
3358,2,348.601798,31.775871,208.806
3359,2,152.078081,10.399213,41.252
3360,2,152.281338,47.149502,186.972
3361,2,151.256221,-64.389782,212.962
3362,2,172.523494,29.971606,66.703
3363,2,160.435946,-55.881996,396.470
3364,2,146.572795,-73.400259,191.643
3365,2,192.616766,40.687153,115.639
3366,2,158.497804,33.859193,49.328
3367,2,168.813718,68.377665,189.657
3368,2,186.120940,25.799867,105.939
3369,2,59.898980,28.921922,135.338
3370,2,115.764023,56.426603,255.184
3371,2,190.264658,68.512264,242.541
3372,2,79.858880,-9.731691,371.570
3373,2,214.210868,-27.492903,400.789
3374,2,90.397967,7.889430,274.212
3375,2,35.544309,21.276769,114.854
3376,2,199.847640,32.937174,175.813
3377,2,130.903831,-35.653541,316.736
3378,2,51.850684,-23.314956,356.986
3379,2,86.245502,-30.504644,204.391
3380,2,266.228260,33.857343,96.705
3381,2,179.955906,9.107456,137.721
3382,2,82.445366,55.770840,60.537
3383,2,347.598526,26.873496,157.162
3384,2,323.091449,-20.963979,28.728
3385,2,226.569729,-59.364809,184.083
3386,2,40.363353,48.850519,171.220
3387,2,81.448534,-9.279806,165.818
3388,2,46.633294,31.335984,219.241
3389,2,349.061365,32.815664,190.847
3390,2,62.413229,-17.048568,122.032
3391,2,353.407375,-64.230573,170.119
3392,2,105.421318,82.215689,50.561
3393,2,162.268799,-41.082783,175.688
3394,2,348.804823,-26.648130,158.830
3395,2,293.233389,-66.497532,196.590
3396,2,263.618032,5.820627,304.516
3397,2,323.980496,-36.350656,98.729
3398,2,233.846188,-41.634699,130.452
3399,2,213.350878,39.359008,125.938
3400,2,101.659060,16.568242,173.738
3401,2,119.920833,-32.236707,285.270
3402,2,214.749947,-26.838624,116.303
3403,2,66.651726,2.464362,217.704
3404,2,349.631907,-51.004250,167.656
3405,2,56.239463,62.818017,126.177
3406,2,296.807677,-11.063201,237.381
3407,2,347.142995,31.476626,121.248
3408,2,319.262940,-42.486306,189.035
3409,2,217.086811,-55.971335,112.291
3410,2,169.412065,70.114527,57.156
3411,2,237.667317,26.949624,305.778
3412,2,113.714366,-47.286075,176.450
3413,2,85.988468,-28.420226,114.857
3414,2,2.251651,-43.450384,203.001
3415,2,106.831525,-11.436856,85.384
3416,2,226.121198,42.303547,128.145
3417,2,143.606322,-60.982856,197.174
3418,2,347.848070,32.713111,117.135
3419,2,228.486919,43.018798,106.612
3420,2,41.921899,-51.886924,55.758
3421,2,214.946383,-70.356337,312.842
3422,2,164.108902,-38.430280,305.037
3423,2,315.535972,-51.616498,128.429
3424,2,217.018841,-30.724972,227.899
3425,2,319.420401,56.026251,261.099
3426,2,238.583412,27.204854,147.551
3427,2,216.464122,30.564804,174.582
3428,2,18.388722,57.873626,206.790
3429,2,128.553312,-11.616403,33.105
3430,2,302.538507,28.181494,107.934
3431,2,108.539082,-18.982418,139.982
3432,2,260.388997,26.120934,189.499
3433,2,80.984376,-58.093060,136.262
3434,2,287.360578,59.835027,169.745
3435,2,96.339494,-82.066932,374.920
3436,2,173.244339,-16.228563,123.511
3437,2,43.200151,-50.478869,172.105
3438,2,293.663554,-65.684755,107.222
3439,2,87.599925,-44.341803,86.627
3440,2,12.243057,-9.702783,32.767
3441,2,321.101663,36.462416,102.638
3442,2,152.806128,76.365203,145.383
3443,2,346.979283,34.356279,107.069
3444,2,249.763318,-17.689079,177.148
3445,2,115.939500,-81.698504,141.190
3446,2,231.456492,-8.388110,137.617
3447,2,282.735799,68.990299,173.059
3448,2,314.058905,-40.680002,130.789
3449,2,6.730690,-10.891661,132.248
3450,2,59.147912,60.757304,101.061
3451,2,159.692699,36.574380,146.662
3452,2,300.583065,-74.100644,146.757
3453,2,162.627411,74.831537,205.995
3454,2,120.486462,49.227060,130.112
3455,2,248.964221,34.364895,155.754
3456,2,217.442954,-55.163766,125.596
3457,2,338.747160,-47.435601,142.917
3458,2,187.114713,29.878169,266.047
3459,2,199.110059,-59.994325,76.166
3460,2,5.533812,-8.046176,129.584
3461,2,187.369903,32.362923,91.111
3462,2,59.708244,32.064584,132.039
3463,2,301.898392,-0.776501,47.169
3464,2,177.101368,71.220298,185.669
3465,2,155.017945,33.526758,87.769
3466,2,326.942981,-28.909580,78.791
3467,2,58.764059,30.949730,244.855
3468,2,317.744950,15.457897,77.773
3469,2,25.327129,10.115883,78.208
3470,2,134.662536,-35.059132,124.005
3471,2,322.810752,76.962897,266.908
3472,2,178.419389,18.165499,45.147
3473,2,280.456577,49.224504,141.882
3474,2,14.227891,44.459843,87.414
3475,2,17.393134,53.715945,315.293
3476,2,321.047918,55.252081,312.488
3477,2,279.920299,21.285231,158.606
3478,2,179.101705,-19.087821,116.719
3479,2,83.981277,-7.131632,222.894
3480,2,122.513532,17.342966,128.469
3481,2,195.498395,-46.528800,127.491
3482,2,13.104302,74.104827,400.195
3483,2,118.596593,51.360218,116.062
3484,2,262.362267,32.711245,266.347
3485,2,165.003086,77.703910,75.317
3486,2,280.163694,20.334799,237.364
3487,2,353.200383,-60.738503,259.461
3488,2,184.059231,-45.032776,34.164
3489,2,169.264577,77.824991,350.172
3490,2,326.180163,46.031251,177.950
3491,2,167.929754,42.823823,47.192
3492,2,342.086108,2.213206,184.898
3493,2,337.245654,86.696910,122.455
3494,2,256.492411,21.713575,182.168
3495,2,79.410556,55.919406,122.187
3496,2,214.280369,1.055849,91.750
3497,2,119.201511,-19.924513,145.348
3498,2,319.110444,-76.797011,70.156
3499,2,153.660662,35.290990,205.877
3500,2,171.313934,-66.461940,254.738
3501,2,60.037270,37.753484,220.170
3502,2,348.498971,35.262851,154.553
3503,2,121.034353,49.301746,106.361
3504,2,44.890320,-48.174249,263.747
3505,2,73.939157,-3.732140,103.738
3506,2,182.411766,29.180212,202.359
3507,2,184.458916,-47.834104,156.216
3508,2,250.612753,34.763528,306.201
3509,2,322.487255,33.932489,207.435
3510,2,192.923186,41.119360,124.717
3511,2,114.096529,-58.996250,105.742
3512,2,197.323176,69.930365,205.899
3513,2,183.374967,-48.789738,218.330
3514,2,341.012380,65.359610,67.299
3515,2,234.643693,59.277114,320.089
3516,2,61.874257,33.628761,65.873
3517,2,107.025237,15.523849,47.424
3518,2,154.019159,35.498282,122.824
3519,2,293.324914,-47.095229,156.240
3520,2,115.968082,-44.365791,41.455
3521,2,203.736792,-21.575062,89.524
3522,2,320.926864,-39.790672,103.688
3523,2,255.528693,-26.876860,57.411
3524,2,260.727279,-26.421742,128.027
3525,2,242.280122,-34.538839,110.740
3526,2,47.745233,-46.115453,100.106
3527,2,107.501895,57.123811,99.738
3528,2,197.649565,70.763204,133.130
3529,2,77.474316,2.958312,274.590
3530,2,271.036963,29.713452,141.761
3531,2,181.179172,15.918400,62.244
3532,2,68.849362,78.620621,174.697
3533,2,333.932540,18.587225,138.553
3534,2,111.294790,-58.817483,116.003
3535,2,123.404038,-2.543612,85.069
3536,2,203.892269,10.214127,113.232
3537,2,184.205160,-30.767535,133.768
3538,2,157.399600,37.958731,125.243
3539,2,217.757589,11.844205,117.818
3540,2,221.194008,41.086184,155.716
3541,2,353.842561,33.575352,219.888
3542,2,167.077822,79.252049,159.682
3543,2,81.423835,25.877845,35.912
3544,2,306.221255,-47.946239,173.392
3545,2,52.149804,24.987329,52.811
3546,2,258.889373,35.431313,391.314
3547,2,54.380505,-19.101533,100.932
3548,2,84.018639,69.686004,146.164
3549,2,185.650740,31.308840,226.928
3550,2,179.706090,-68.545238,89.108
3551,2,300.364123,68.643731,249.617
3552,2,116.059651,-50.461074,29.805
3553,2,298.881662,-63.781215,197.219
3554,2,190.297609,-58.659200,98.089
3555,2,176.085809,27.100860,77.564
3556,2,178.632519,-48.202794,92.534
3557,2,209.185546,-23.113539,130.985
3558,2,63.142843,62.223264,82.522
3559,2,319.469715,-16.281322,172.584
3560,2,179.979223,-48.516961,170.531
3561,2,16.717607,6.958774,68.901
3562,2,209.884136,24.308726,109.808
3563,2,238.763741,-65.181905,127.661
3564,2,2.666824,-54.218400,227.004
3565,2,96.480408,6.922564,81.323
3566,2,303.095604,47.923089,64.831
3567,2,305.235865,29.354218,55.922
3568,2,66.964906,-23.484961,151.214
3569,2,232.779529,6.249721,120.872
3570,2,146.424382,65.263706,275.775
3571,2,158.211588,42.404291,115.580
3572,2,129.834591,-78.996956,99.690
3573,2,216.480474,-22.125566,96.325
3574,2,187.248436,-58.586278,172.220
3575,2,258.634460,-25.407104,176.147
3576,2,293.545423,19.103238,146.106
3577,2,229.179888,-70.226286,162.946
3578,2,47.774745,55.729931,70.039
3579,2,162.681658,-36.336499,304.872
3580,2,119.182002,24.173110,140.036
3581,2,135.079582,-57.742169,120.424
3582,2,162.054125,-63.625493,122.023
3583,2,61.246370,33.927905,119.201
3584,2,79.875651,-62.212342,116.992
3585,2,52.858856,-19.872219,150.185
3586,2,342.443054,-14.240054,153.157
3587,2,347.153669,-59.736200,63.242
3588,2,5.012651,-7.249508,151.593
3589,2,151.937994,-32.757703,294.965
3590,2,241.320139,-32.423301,157.050
3591,2,253.806129,63.548420,165.327
3592,2,289.456541,-6.382583,143.755
3593,2,4.960660,39.224070,64.197
3594,2,3.756490,-5.763921,77.105
3595,2,132.087970,-34.705625,127.648
3596,2,183.531110,32.784319,136.229
3597,2,112.197244,-78.940158,195.645
3598,2,223.324019,-54.016244,228.233
3599,2,82.765037,-20.996002,74.566
3600,2,156.041651,-34.783490,26.249
3601,2,226.000351,-39.519685,150.525
3602,2,85.054774,-22.836406,116.928
3603,2,65.110143,62.952643,165.109
3604,2,2.863860,-40.816457,124.043
3605,2,238.710444,-50.336844,81.275
3606,2,294.733956,-10.336619,156.784
3607,2,169.147183,-40.293142,247.414
3608,2,59.924430,15.814327,110.586
3609,2,298.392767,-25.527360,79.756
3610,2,110.800221,58.049839,156.758
3611,2,151.969561,-43.863663,64.045
3612,2,301.148380,3.683046,128.255
3613,2,231.262505,-69.137550,279.562
3614,2,350.987160,37.188655,134.963
3615,2,278.235351,22.930712,311.669
3616,2,106.997293,-15.262988,154.780
3617,2,350.170648,36.777570,187.173
3618,2,234.573809,-68.135457,244.607
3619,2,49.070260,-74.037845,68.884
3620,2,117.769569,-41.736801,134.382
3621,2,91.734003,28.212991,83.848
3622,2,54.835676,38.935425,57.373
3623,2,198.165004,-45.728411,110.744
3624,2,211.910439,-22.845910,97.905
3625,2,221.541007,52.894399,218.443
